team,name,position,passing,rushing,receiving,date
CIN,Tyler Boyd,WR,0,25,54,2020-09-10
CIN,Tee Higgins,WR,0,2,125,2020-09-10
CIN,A.J. Green,WR,0,0,96,2020-09-10
CIN,Drew Sample,TE,0,0,0,2020-09-10
IND,Philip Rivers,QB,371,-1,0,2020-09-10
IND,Jonathan Taylor,RB,0,60,55,2020-09-10
IND,Marcus Johnson,WR,0,0,108,2020-09-10
IND,Zach Pascal,WR,0,0,54,2020-09-10
IND,Jack Doyle,TE,0,0,29,2020-09-10
IND,T.Y. Hilton,WR,0,0,11,2020-09-10
NYJ,Joe Flacco,QB,186,0,0,2020-09-10
NYJ,Frank Gore,RB,0,46,24,2020-09-10
NYJ,Breshad Perriman,WR,0,0,62,2020-09-10
NYJ,Jamison Crowder,WR,0,0,48,2020-09-10
NYJ,Jeff Smith,WR,0,0,8,2020-09-10
MIA,Ryan Fitzpatrick,QB,191,4,0,2020-09-10
MIA,Myles Gaskin,RB,0,91,35,2020-09-10
MIA,Adam Shaheen,TE,0,0,51,2020-09-10
MIA,DeVante Parker,WR,0,0,35,2020-09-10
MIA,Preston Williams,WR,0,0,18,2020-09-10
MIA,Mike Gesicki,TE,0,0,0,2020-09-10
GNB,Aaron Rodgers,QB,160,14,0,2020-09-10
GNB,Aaron Jones,RB,0,15,26,2020-09-10
GNB,Davante Adams,WR,0,0,61,2020-09-10
GNB,Marquez Valdes-Scantling,WR,0,0,32,2020-09-10
GNB,Robert Tonyan,TE,0,0,25,2020-09-10
GNB,Marcedes Lewis,TE,0,0,0,2020-09-10
TAM,Tom Brady,QB,166,0,0,2020-09-10
TAM,Ronald Jones II,RB,0,113,8,2020-09-10
TAM,Rob Gronkowski,TE,0,0,78,2020-09-10
TAM,Chris Godwin,WR,0,0,48,2020-09-10
TAM,Mike Evans,WR,0,0,10,2020-09-10
TAM,Tyler Johnson,WR,0,0,7,2020-09-10
LAR,Jared Goff,QB,198,10,0,2020-09-10
LAR,Darrell Henderson,RB,0,88,4,2020-09-10
LAR,Robert Woods,WR,0,11,29,2020-09-10
LAR,Tyler Higbee,TE,0,0,56,2020-09-10
LAR,Josh Reynolds,WR,0,0,45,2020-09-10
LAR,Cooper Kupp,WR,0,0,11,2020-09-10
SFO,Jimmy Garoppolo,QB,268,8,0,2020-09-10
SFO,Raheem Mostert,RB,0,65,11,2020-09-10
SFO,George Kittle,TE,0,0,109,2020-09-10
SFO,Brandon Aiyuk,WR,0,0,12,2020-09-10
SFO,Kyle Juszczyk,FB,0,0,8,2020-09-10
SFO,Deebo Samuel,WR,0,-6,66,2020-09-10
KAN,Patrick Mahomes,QB,225,36,0,2020-09-10
KAN,Clyde Edwards-Helaire,RB,0,161,8,2020-09-10
KAN,Tyreek Hill,WR,0,5,20,2020-09-10
KAN,Demarcus Robinson,WR,0,0,69,2020-09-10
KAN,Travis Kelce,TE,0,0,65,2020-09-10
KAN,Mecole Hardman,WR,0,0,0,2020-09-10
BUF,Josh Allen,QB,122,42,0,2020-09-10
BUF,Devin Singletary,RB,0,32,13,2020-09-10
BUF,Stefon Diggs,WR,0,0,46,2020-09-10
BUF,Cole Beasley,WR,0,0,45,2020-09-10
BUF,Tyler Kroft,TE,0,0,7,2020-09-10
BUF,John Brown,WR,0,0,0,2020-09-10
ARI,Kyler Murray,QB,188,74,0,2020-09-10
ARI,Kenyan Drake,RB,0,164,0,2020-09-10
ARI,Christian Kirk,WR,0,0,86,2020-09-10
ARI,DeAndre Hopkins,WR,0,0,73,2020-09-10
ARI,Larry Fitzgerald,WR,0,0,22,2020-09-10
DAL,Andy Dalton,QB,266,4,0,2020-09-10
DAL,Ezekiel Elliott,RB,0,49,31,2020-09-10
DAL,Amari Cooper,WR,0,0,79,2020-09-10
DAL,CeeDee Lamb,WR,0,0,64,2020-09-10
DAL,Dalton Schultz,TE,0,0,35,2020-09-10
DAL,Michael Gallup,WR,0,0,23,2020-09-10
NYG,Daniel Jones,QB,187,92,0,2020-09-10
NYG,Devonta Freeman,RB,0,8,0,2020-09-10
NYG,Evan Engram,TE,0,3,46,2020-09-10
NYG,Sterling Shepard,WR,0,0,59,2020-09-10
NYG,Darius Slayton,WR,0,0,23,2020-09-10
PHI,Carson Wentz,QB,359,14,0,2020-09-10
PHI,Boston Scott,RB,0,46,46,2020-09-10
PHI,DeSean Jackson,WR,0,12,34,2020-09-10
PHI,Richard Rodgers,TE,0,0,85,2020-09-10
PHI,Travis Fulgham,WR,0,0,73,2020-09-10
PHI,Greg Ward,WR,0,0,42,2020-09-10
PIT,Ben Roethlisberger,QB,268,-1,0,2020-09-10
PIT,James Conner,RB,0,82,29,2020-09-10
PIT,JuJu Smith-Schuster,WR,0,0,85,2020-09-10
PIT,Diontae Johnson,WR,0,0,80,2020-09-10
PIT,Eric Ebron,TE,0,0,50,2020-09-10
PIT,Chase Claypool,WR,0,0,-2,2020-09-10
TEN,Ryan Tannehill,QB,220,5,0,2020-09-10
TEN,Derrick Henry,RB,0,75,-3,2020-09-10
TEN,A.J. Brown,WR,0,0,153,2020-09-10
TEN,Corey Davis,WR,0,0,35,2020-09-10
TEN,Jonnu Smith,TE,0,0,9,2020-09-10
GNB,Aaron Rodgers,QB,283,0,0,2020-09-10
GNB,Jamaal Williams,RB,0,77,37,2020-09-10
GNB,Marquez Valdes-Scantling,WR,0,9,0,2020-09-10
GNB,Davante Adams,WR,0,0,196,2020-09-10
GNB,Robert Tonyan,TE,0,0,32,2020-09-10
GNB,Marcedes Lewis,TE,0,0,9,2020-09-10
HOU,Deshaun Watson,QB,309,38,0,2020-09-10
HOU,David Johnson,RB,0,42,42,2020-09-10
HOU,Brandin Cooks,WR,0,0,60,2020-09-10
HOU,Will Fuller,WR,0,0,35,2020-09-10
DET,Matthew Stafford,QB,340,8,0,2020-09-10
DET,Adrian Peterson,RB,0,29,1,2020-09-10
DET,Kenny Golladay,WR,0,0,114,2020-09-10
DET,Marvin Jones,WR,0,0,80,2020-09-10
DET,Danny Amendola,WR,0,0,62,2020-09-10
DET,T.J. Hockenson,TE,0,0,59,2020-09-10
ATL,Matt Ryan,QB,338,0,0,2020-09-10
ATL,Todd Gurley,RB,0,63,19,2020-09-10
ATL,Julio Jones,WR,0,0,97,2020-09-10
ATL,Calvin Ridley,WR,0,0,69,2020-09-10
ATL,Hayden Hurst,TE,0,0,68,2020-09-10
ATL,Luke Stocker,TE,0,0,0,2020-09-10
BUF,Josh Allen,QB,307,61,0,2020-09-10
BUF,Devin Singletary,RB,0,29,18,2020-09-10
BUF,Cole Beasley,WR,0,0,112,2020-09-10
BUF,Tyler Kroft,TE,0,0,64,2020-09-10
BUF,Stefon Diggs,WR,0,0,48,2020-09-10
BUF,Gabriel Davis,WR,0,0,11,2020-09-10
NYJ,Sam Darnold,QB,120,0,0,2020-09-10
NYJ,Frank Gore,RB,0,60,0,2020-09-10
NYJ,Denzel Mims,WR,0,0,42,2020-09-10
NYJ,Braxton Berrios,WR,0,0,35,2020-09-10
NYJ,Breshad Perriman,WR,0,0,27,2020-09-10
DAL,Andy Dalton,QB,75,16,0,2020-09-10
DAL,Ezekiel Elliott,RB,0,45,6,2020-09-10
DAL,Dalton Schultz,TE,0,0,22,2020-09-10
WAS,Kyle Allen,QB,194,11,0,2020-09-10
WAS,Peyton Barber,RB,0,34,0,2020-09-10
WAS,Terry McLaurin,WR,0,0,90,2020-09-10
WAS,Logan Thomas,TE,0,0,60,2020-09-10
WAS,Cam Sims,WR,0,0,22,2020-09-10
WAS,Jeremy Sprinkle,TE,0,0,6,2020-09-10
CAR,Teddy Bridgewater,QB,254,10,0,2020-09-10
CAR,Mike Davis,RB,0,12,24,2020-09-10
CAR,D.J. Moore,WR,0,0,93,2020-09-10
CAR,Robby Anderson,WR,0,0,74,2020-09-10
NOR,Drew Brees,QB,287,2,0,2020-09-10
NOR,Taysom Hill,QB,0,6,0,2020-09-10
NOR,Alvin Kamara,RB,0,83,65,2020-09-10
NOR,Tre'Quan Smith,WR,0,0,54,2020-09-10
NOR,Jared Cook,TE,0,0,32,2020-09-10
CLE,Baker Mayfield,QB,297,-1,0,2020-09-10
CLE,Kareem Hunt,RB,0,76,26,2020-09-10
CLE,Harrison Bryant,TE,0,0,56,2020-09-10
CLE,David Njoku,TE,0,0,20,2020-09-10
CLE,Odell Beckham Jr.,WR,0,0,0,2020-09-10
CIN,Joe Burrow,QB,406,34,0,2020-09-10
CIN,Giovani Bernard,HB,0,37,59,2020-09-10
CIN,Tee Higgins,WR,0,7,71,2020-09-10
CIN,A.J. Green,WR,0,0,82,2020-09-10
CIN,Drew Sample,TE,0,0,52,2020-09-10
TAM,Tom Brady,QB,369,1,0,2020-09-10
TAM,Ronald Jones II,RB,0,34,2,2020-09-10
TAM,Chris Godwin,WR,0,0,88,2020-09-10
TAM,Rob Gronkowski,TE,0,0,62,2020-09-10
TAM,Mike Evans,WR,0,0,37,2020-09-10
LVR,Derek Carr,QB,284,19,0,2020-09-10
LVR,Josh Jacobs,RB,0,17,14,2020-09-10
LVR,Henry Ruggs III,WR,0,10,35,2020-09-10
LVR,Jeff Heath,S,0,1,0,2020-09-10
LVR,Nelson Agholor,WR,0,0,107,2020-09-10
LVR,Darren Waller,TE,0,0,50,2020-09-10
LVR,Alec Ingold,FB,0,0,21,2020-09-10
SFO,Jimmy Garoppolo,QB,277,4,0,2020-09-10
SFO,Jeff Wilson,RB,0,112,8,2020-09-10
SFO,Kyle Juszczyk,FB,0,18,18,2020-09-10
SFO,Deebo Samuel,WR,0,7,65,2020-09-10
SFO,Brandon Aiyuk,WR,0,0,115,2020-09-10
SFO,George Kittle,TE,0,0,55,2020-09-10
NWE,Cam Newton,QB,98,19,0,2020-09-10
NWE,Damien Harris,RB,0,58,12,2020-09-10
NWE,Julian Edelman,WR,0,0,13,2020-09-10
NWE,Ryan Izzo,TE,0,0,8,2020-09-10
NWE,N'Keal Harry,WR,0,0,6,2020-09-10
NWE,Jakob Johnson,FB,0,0,1,2020-09-10
KAN,Patrick Mahomes,QB,200,0,0,2020-09-10
KAN,Clyde Edwards-Helaire,RB,0,46,17,2020-09-10
KAN,Mecole Hardman,WR,0,13,57,2020-09-10
KAN,Tyreek Hill,WR,0,0,55,2020-09-10
KAN,Travis Kelce,TE,0,0,31,2020-09-10
KAN,Demarcus Robinson,WR,0,0,4,2020-09-10
DEN,Drew Lock,QB,254,8,0,2020-09-10
DEN,Phillip Lindsay,RB,0,79,0,2020-09-10
DEN,Tim Patrick,WR,0,0,44,2020-09-10
DEN,Noah Fant,TE,0,0,38,2020-09-10
DEN,Nick Vannett,TE,0,0,25,2020-09-10
DEN,Jerry Jeudy,WR,0,0,20,2020-09-10
JAX,Gardner Minshew II,QB,173,21,0,2020-09-10
JAX,James Robinson,RB,0,119,18,2020-09-10
JAX,Laviska Shenault Jr.,WR,0,0,44,2020-09-10
JAX,James O'Shaughnessy,TE,0,0,32,2020-09-10
JAX,DJ Chark,WR,0,0,26,2020-09-10
LAC,Justin Herbert,QB,347,66,0,2020-09-10
LAC,Justin Jackson,RB,0,12,43,2020-09-10
LAC,Virgil Green,TE,0,0,26,2020-09-10
LAC,Hunter Henry,TE,0,0,23,2020-09-10
LAC,Mike Williams,WR,0,0,4,2020-09-10
LAC,Gabe Nabers,FB,0,0,0,2020-09-10
SEA,Russell Wilson,QB,388,84,0,2020-09-10
SEA,Chris Carson,RB,0,34,7,2020-09-10
SEA,Tyler Lockett,WR,0,0,200,2020-09-10
SEA,Will Dissly,TE,0,0,38,2020-09-10
SEA,D.K. Metcalf,WR,0,0,23,2020-09-10
SEA,Greg Olsen,TE,0,0,18,2020-09-10
ARI,Kyler Murray,QB,360,67,0,2020-09-10
ARI,Kenyan Drake,RB,0,34,7,2020-09-10
ARI,DeAndre Hopkins,WR,0,0,103,2020-09-10
ARI,Larry Fitzgerald,WR,0,0,62,2020-09-10
ARI,Christian Kirk,WR,0,0,37,2020-09-10
ARI,Darrell Daniels,TE,0,0,0,2020-09-10
CHI,Nick Foles,QB,261,0,0,2020-09-10
CHI,David Montgomery,RB,0,48,21,2020-09-10
CHI,Allen Robinson,WR,0,0,70,2020-09-10
CHI,Cole Kmet,TE,0,0,45,2020-09-10
CHI,Jimmy Graham,TE,0,0,31,2020-09-10
CHI,Demetrius Harris,TE,0,0,15,2020-09-10
LAR,Jared Goff,QB,220,1,0,2020-09-10
LAR,Darrell Henderson,RB,0,63,13,2020-09-10
LAR,Robert Woods,WR,0,23,22,2020-09-10
LAR,Cooper Kupp,WR,0,16,43,2020-09-10
LAR,Johnny Mundt,TE,0,0,48,2020-09-10
LAR,Gerald Everett,TE,0,0,28,2020-09-10
ATL,Matt Ryan,QB,281,27,0,2020-09-10
ATL,Todd Gurley,RB,0,46,0,2020-09-10
ATL,Julio Jones,WR,0,0,137,2020-09-10
ATL,Hayden Hurst,TE,0,0,54,2020-09-10
ATL,Calvin Ridley,WR,0,0,42,2020-09-10
CAR,Teddy Bridgewater,QB,176,30,0,2020-09-10
CAR,Mike Davis,RB,0,66,11,2020-09-10
CAR,Jeremy Chinn,S,0,28,0,2020-09-10
CAR,Curtis Samuel,WR,0,23,31,2020-09-10
CAR,D.J. Moore,WR,0,0,55,2020-09-10
CAR,Robby Anderson,WR,0,0,48,2020-09-10
CAR,Ian Thomas,TE,0,0,28,2020-09-10
MIN,Kirk Cousins,QB,160,0,0,2020-09-10
MIN,Dalvin Cook,RB,0,163,63,2020-09-10
MIN,C.J. Ham,FB,0,2,0,2020-09-10
MIN,Adam Thielen,WR,0,0,27,2020-09-10
MIN,Justin Jefferson,WR,0,0,26,2020-09-10
MIN,Kyle Rudolph,TE,0,0,12,2020-09-10
GNB,Aaron Rodgers,QB,291,9,0,2020-09-10
GNB,Jamaal Williams,RB,0,75,27,2020-09-10
GNB,Marquez Valdes-Scantling,WR,0,4,19,2020-09-10
GNB,Robert Tonyan,TE,0,0,79,2020-09-10
GNB,Davante Adams,WR,0,0,53,2020-09-10
LAR,Jared Goff,QB,355,0,0,2020-09-10
LAR,Darrell Henderson,RB,0,47,11,2020-09-10
LAR,Robert Woods,WR,0,9,85,2020-09-10
LAR,Cooper Kupp,WR,0,0,110,2020-09-10
LAR,Josh Reynolds,WR,0,0,44,2020-09-10
LAR,Tyler Higbee,TE,0,0,14,2020-09-10
MIA,Tua Tagovailoa,QB,93,0,0,2020-09-10
MIA,Myles Gaskin,RB,0,47,16,2020-09-10
MIA,Durham Smythe,TE,0,0,16,2020-09-10
MIA,Jakeem Grant,WR,0,0,15,2020-09-10
MIA,Preston Williams,WR,0,0,15,2020-09-10
MIA,Malcolm Perry,RB/WR,0,-5,10,2020-09-10
PIT,Ben Roethlisberger,QB,182,0,0,2020-09-10
PIT,James Conner,RB,0,47,13,2020-09-10
PIT,JuJu Smith-Schuster,WR,0,0,67,2020-09-10
PIT,Eric Ebron,TE,0,0,48,2020-09-10
PIT,Diontae Johnson,WR,0,0,6,2020-09-10
BAL,Lamar Jackson,QB,208,65,0,2020-09-10
BAL,Gus Edwards,RB,0,87,0,2020-09-10
BAL,Miles Boykin,WR,0,0,20,2020-09-10
BAL,Marquise Brown,WR,0,0,3,2020-09-10
BAL,Nick Boyle,TE,0,0,0,2020-09-10
IND,Philip Rivers,QB,262,-2,0,2020-09-10
IND,Zach Pascal,WR,0,0,44,2020-09-10
IND,Jonathan Taylor,RB,0,22,9,2020-09-10
IND,Trey Burton,TE,0,2,9,2020-09-10
IND,Jack Doyle,TE,0,0,18,2020-09-10
IND,T.Y. Hilton,WR,0,0,9,2020-09-10
DET,Matthew Stafford,QB,336,10,0,2020-09-10
DET,Adrian Peterson,RB,0,7,5,2020-09-10
DET,T.J. Hockenson,TE,0,0,65,2020-09-10
DET,Danny Amendola,WR,0,0,54,2020-09-10
DET,Marvin Jones,WR,0,0,39,2020-09-10
DET,Kenny Golladay,WR,0,0,0,2020-09-10
NWE,Cam Newton,QB,174,54,0,2020-09-10
NWE,Damien Harris,RB,0,102,0,2020-09-10
NWE,Gunner Olszewski,WR,0,6,0,2020-09-10
NWE,Jakobi Meyers,WR,0,0,58,2020-09-10
NWE,Damiere Byrd,WR,0,0,39,2020-09-10
NWE,Ryan Izzo,TE,0,0,24,2020-09-10
BUF,Josh Allen,QB,154,23,0,2020-09-10
BUF,Devin Singletary,RB,0,86,6,2020-09-10
BUF,Stefon Diggs,WR,0,0,92,2020-09-10
BUF,Tyler Kroft,TE,0,0,11,2020-09-10
BUF,Gabriel Davis,WR,0,0,0,2020-09-10
TEN,Ryan Tannehill,QB,233,20,0,2020-09-10
TEN,Derrick Henry,RB,0,112,0,2020-09-10
TEN,Corey Davis,WR,0,0,128,2020-09-10
TEN,Jonnu Smith,TE,0,0,29,2020-09-10
TEN,A.J. Brown,WR,0,0,24,2020-09-10
TEN,MyCole Pruitt,TE,0,0,0,2020-09-10
CIN,Joe Burrow,QB,249,9,0,2020-09-10
CIN,Giovani Bernard,HB,0,62,16,2020-09-10
CIN,Tee Higgins,WR,0,6,78,2020-09-10
CIN,Auden Tate,WR,0,0,65,2020-09-10
CIN,A.J. Green,WR,0,0,19,2020-09-10
CIN,Drew Sample,TE,0,0,0,2020-09-10
LVR,Derek Carr,QB,111,41,0,2020-09-10
LVR,Josh Jacobs,RB,0,129,0,2020-09-10
LVR,Henry Ruggs III,WR,0,1,8,2020-09-10
LVR,Darren Waller,TE,0,0,27,2020-09-10
LVR,Hunter Renfrow,WR,0,0,26,2020-09-10
LVR,Nelson Agholor,WR,0,0,0,2020-09-10
CLE,Baker Mayfield,QB,122,29,0,2020-09-10
CLE,Kareem Hunt,RB,0,66,7,2020-09-10
CLE,Jarvis Landry,WR,0,0,52,2020-09-10
CLE,Harrison Bryant,TE,0,0,25,2020-09-10
CLE,David Njoku,TE,0,0,19,2020-09-10
